"video_id","video_title","comment_author","comment_text"
"U4sw3-__pGo","Is Dark Matter Real? - with Sabine Hossenfelder","@alex79suited","So I'm going to throw something against the wall here. So the common thought about expansion is the farther we look the faster they go correct, OK. So what do we see when we look closer at our galacty towards the heart. It appears to be moving faster yes, but it actually does not correct. So the great Attractor, I think we're in the arm of a bigger galacty, and when we look it appears things are moving faster. I believe we are looking at the same effect but on a much larger scale. And I also believe we're merging right now with another great Attractor or possibly 2 of them. Just a thought but I think it might be so. Have a look. Peace"
"U4sw3-__pGo","Is Dark Matter Real? - with Sabine Hossenfelder","@paulmetrich87","Nope FAKE but ELECTRIC UNIVERSE RULES"
"U4sw3-__pGo","Is Dark Matter Real? - with Sabine Hossenfelder","@DirkB4","cold plasma.."
"U4sw3-__pGo","Is Dark Matter Real? - with Sabine Hossenfelder","@johnmurdock1391","Planets it is."
"U4sw3-__pGo","Is Dark Matter Real? - with Sabine Hossenfelder","@johnmurdock1391","Sorry, I am French and my corrector is doing it's number."
"U4sw3-__pGo","Is Dark Matter Real? - with Sabine Hossenfelder","@johnmurdock1391","Give  me me a break.  I look in my telescope and see a photon,,,,, then we are a thousand of us looking in each our little telescopes, and,,, we see thw same photon at exactly the same time ?????  We are like fish living in a sea and it not made of H2O.  Here is an experiment for us :  take d(change in temp of the sun) and compare it to d(change in temp) of any of our neighboring plantes)  ,  if they turn out to be equal, then we have been visited by a gravitational wave.  No sea, no wave."
"U4sw3-__pGo","Is Dark Matter Real? - with Sabine Hossenfelder","@Thomas-ws6lk","Superfluid DM, that's interesting, does it fit the newest observations?"
"U4sw3-__pGo","Is Dark Matter Real? - with Sabine Hossenfelder","@johnmurdock1391","The world of today's physics is looking like the complicated constructions , but smart, of antiquity : they were impressive."
"U4sw3-__pGo","Is Dark Matter Real? - with Sabine Hossenfelder","@johnmurdock1391","Edgar Allan Poe."
"U4sw3-__pGo","Is Dark Matter Real? - with Sabine Hossenfelder","@johnmurdock1391","we are fish living in a sea: black holes, .... Maelstroms."
"U4sw3-__pGo","Is Dark Matter Real? - with Sabine Hossenfelder","@johnmurdock1391","you should read 'the Maelstrom'' by Edgard ."
"U4sw3-__pGo","Is Dark Matter Real? - with Sabine Hossenfelder","@glennholmes7247","Does it matter? Is the diameter of the galaxy used to make the calculation accurate? or is a variable? Are all diameters variables? It would really make a difference if they  were."
"U4sw3-__pGo","Is Dark Matter Real? - with Sabine Hossenfelder","@michael.forkert","It depends. It’s real in Frau Doktor’s brain."
"U4sw3-__pGo","Is Dark Matter Real? - with Sabine Hossenfelder","@michael.forkert","Is DARK MATTER REAL? Yes it isn’t."
"U4sw3-__pGo","Is Dark Matter Real? - with Sabine Hossenfelder","@michael.forkert","There is only one *lying being* in the world, it is man. *Every other being* is *true* and *sincere*, presenting itself truthfully, *exactly as what it is*, and expresses itself *openly, and exactly how it feels*. Arthur Schopenhauer   As Lenin said: “Our program necessarily includes the propaganda of atheism” Jesus said: “Acknowledge the truth and the truth will set you free” and he said as well: “The devil is the Father of all Lies”"
"U4sw3-__pGo","Is Dark Matter Real? - with Sabine Hossenfelder","@michael.forkert","Dark Matter, Dark Energy, Blackholes, Black Magic, Dark Universe, so on and so forth…It’s the return to the Dark Ages."
"U4sw3-__pGo","Is Dark Matter Real? - with Sabine Hossenfelder","@michael.forkert","The Headlined Question: “IS DARK MATTER REAL?” has not been answered throughout the whole video. Instead of the answer, you have introduced another question: “What is Dark Matter?”. That’s cheap intellectual dishonesty."
"U4sw3-__pGo","Is Dark Matter Real? - with Sabine Hossenfelder","@michael.forkert","“Most of it is Interstellar gas that floats around ahh in the ahh intergalactic space”, @ 3:30 Wow  Frau Doktor, what an awesome insight you have shared with us. Thank you Frau Doktor. “Most of it is gas…gas…gas…” how fathomless profound is that, almost “übermenschlich”."
"U4sw3-__pGo","Is Dark Matter Real? - with Sabine Hossenfelder","@michael.forkert","“The mismatch between the observations and the theories that we know and like (2:44) THEORIES THAT WE(!) KNOW AND LIKE! Really?? Come on Frau Doktor, you must be kidding! Being fond of theories has definitely nothing to do with physics or any scientific matter based on empirical experience in accord with reality."
"nbE8B7zggUg","All the evidence we have for dark matter | A century&#39;s worth of science history","@MrConstitutionDay","Dark matter has plenty of evidence. But what is it?  The evidence of dark matter is overwhelming. Sadly the evidence for the standard model particle of dark matter is completely lacking. Here's the problem. Dark Matter has been around for far longer than standard model particles. Since they are so old and slow moving and neutral and massive they are not found just anywhere. In fact they tend to be found only at the centers of large massive objects like stars and planets and moons and the like. Otherwise, they are found in the halos of galaxies. The exception would seem to be large massive yet fragmented objects, such as the asteroid belt protoplanet between Mars and Jupiter. The masses of dark matter particles may well have several varieties from the least massive and youngest to the most massive and oldest. The least massive and youngest may well fall into the logarithmic scale proportional to that between Gravity and Electromagnetism. This is the hierarchical scale with Hadronic and Leptonic quarks at one end, the bottom end of this scale. This spans 10^36 in a scale proportional to the relative number of dimensions applying to this scale. Clearly there must be several dimensions in this scale. Approximately 7 dimensions seems to be the least massive divisision of this logarithmic scale that makes any sense. Applying a natural scale suggests that at minimum 1/18 of 36 or about 10^2 times as massive as quarks for the least massive initial stages or types of forms of dark matter, while 1/7 of 36 or about 10^5 or more times as massive as quarks for the most massive forms of the initial stages or types of dark matter. Consequentially, small quantities of this novel form of dark matter should be able to be detected, then found, isolated, formally discovered, transported, refined and manufactured. Obviously research and developments  in the asteroid  belt are going to be instrumental in this discovery. The slow pace of space exploration seems to mean that it's going to be a while before we get this discovery at long last. Of course, the future of dark matter doesn't really begin until its formal discovery, so we'll have to wait till then, whenever that may be.  part 2 Ok. So the Chrysanthemum or Mum, sometimes called the Mon when depicted in art,  can now be understood in terms of highly temporary but sometimes long lived quark models. It is sometimes well established that early versions of the mum were constricted within 2 dimensions. They were strongly limited, apparently limited to about 21 petals, as predicted by Fibonnacci. However, in later Mon depictions, full blown 3 dimensional mums have been depicted and are apparently grown and are flourishing. These are much larger than previous 2 dimensional models. In counterpart, quark models in the standard model have far exceeded the dark matter models contemplated. For instance, Charm quarks are over 600 times larger than standard Up quarks, and Bottom quarks are over 400 times bigger than standard Strange quarks. In previous models of the Fibonacci model of quark expansion, the numbers (10^2 to 10^5) are well known and within the known potential of this dimension of dark matter. We can expect this dimension of dark matter stable components within isolated dark matter, such as within isolated galactic halos. However, trapped dark matter components such as within stars, planets and moons may be decaying quickly, as exhibited by our own Moon, which has shut down and become locked in its gravitationally stabilized orbit, and the planets Mercury and perhaps even Mars, which apparently have also slowed down, and headed for stopping. This energetic model is shocking, and further dark matter and similar quark models, may be decaying or already gone, so the Mum/Mon model will be an important strategic exploration and investigation.  I like the Chrysanthemum model for quarks anyway. It depicts the exponential growth of standard model quarks that we have already seen. However, I think we will see a plateauing of such quark expansions, I think the upper limit of further discoveries such as within the Cern Large Hadron Collider may be reached at about 10,000 times the mass of standard model Up quarks. Spoiler Alert: There may be some new quarks within this range. However, some dimensions or ranges of dark matter quarks may already have expired and would only be available at galactic scales of discovery and investigation. So dark matter research may still have local frontiers to discover, but may stall at this range.  The good news is that we have an extremely long time to do this  research and discovery of standard model quarks before dark energy expansion catches up with us.  Relax. It's cool. I hope that you have enjoyed this Fibonacci mathematical Chrysanthemum experiment in both quarks and dark matter.  Thank you for reading.    part 3  Ok. So we are now assuming the Fibonnacci based Chrysanthemum model of hyperdimensional dark matter and quarks.  Or we still have sluggards or Luddites who can't keep up. In this assumptive model, this structure suggests that such matter would be in the range of 10^5 to 10^8 times the mass of standard model quarks. For regular folks this is from 10,000 times to 100,000,000 times this mass. That is really close to the neutron star category of matter. While this may be amusing consider where this is going, the next phase of dark matter and as yet undiscovered quark masses would have to be in the range of 10^13 to 10^21, or 1,000,000,000,000 to 1,000,000,000,000,000,000,000 quark masses. Is this in the range of black holes yet? Or are we still stalled at very large neutron stars? Again we must pause and consider where we are. The first stages of dark matter is from 10^2 to 10^3 masses, the 2nd stage would be from 10^3 to 10^5 masses, the 3rd stage would be from 10^5 to 10^8 masses, and the 4th stage would be from 10^8 masses to 10^13 masses. Whew. Theoretically the 5th stage of dark matter would be 10^13 to 10^21 masses. That still leaves us with the 6th stage of the mass of dark matter and quarks. This is the staggering number of 10^21 to 10^34 masses for quarks and dark matter. Wow. This is clearly the end of our Chrysanthemum dark matter models. It is also the end of our hierarchical mass models. What comes after the end of our Electromagnetism model? I dare not postulate. But I suspect outer space models of dark energy. This is the incredible range of from 10^34 to 10^55 masses, a gut wrenching number  times the mass of p0ru model quarks.  This is the amount of masses that represents the beginning or the ending of the universe. It's not just a black hole. It's the end. Sorry - not sorry."
"nbE8B7zggUg","All the evidence we have for dark matter | A century&#39;s worth of science history","@mikesheehan5946","Just because you're paranoid doesn't mean they aren't after you"
"nbE8B7zggUg","All the evidence we have for dark matter | A century&#39;s worth of science history","@kirkclements4893","With every advance in telescopes we see that dust is pervasive. The estimates of how much dark matter there should be is a good beginning as to how much dust there must be above what we have the capability to see at our current level of technology. Dark matter is just BS to explain what is just dust in the cosmos."
"nbE8B7zggUg","All the evidence we have for dark matter | A century&#39;s worth of science history","@uberfu","Dark Matter / Dark Energy Naming Conventions - why does the scientific community play into these terms all the damned time instead of correcting the general public when discussing them. The science community is as much to blame for the terminology as anyone."
